"ano_mes_calendario";"codigo_projeto";"custo_trabalho_realizado";"despesas";"custo_total_realizado";"valor_custo";"valor_receita"
202312;186;27315.305;5390;32705.305;;
202312;187;21295.390;4909;26204.390;66043;84969
202312;188;28985.650;5164;34149.650;;
202312;189;37012.990;6343;43355.990;55014;61545
202312;190;26553.045;4341;30894.045;95216;100294
202312;191;42314.060;7397;49711.060;73286;91902
202312;192;32297.205;5864;38161.205;85882;97721
202312;193;26360.290;5761;32121.290;;
202312;194;28763.485;5685;34448.485;82667;108527
202312;195;32527.065;5160;37687.065;;
202312;196;40135.710;6153;46288.710;;
202312;197;27407.000;5764;33171.000;124029;142373
202312;198;30079.390;5026;35105.390;66584;73986
202312;199;32202.605;5661;37863.605;58060;63166
202312;200;21979.295;4832;26811.295;57236;70641
202312;201;35809.130;6142;41951.130;67669;80496
202312;202;32183.895;5488;37671.895;;
202312;203;27585.400;5875;33460.400;;
202312;204;37608.735;6078;43686.735;66424;80591
202312;205;31984.535;5857;37841.535;;
202312;206;31202.900;5538;36740.900;;
202312;207;24282.750;5225;29507.750;58924;67063
202312;208;32719.365;5521;38240.365;101987;129715
202312;209;45375.015;7456;52831.015;;
202312;210;33441.525;6433;39874.525;;
202312;211;27484.630;4988;32472.630;60338;72210
202312;212;41353.520;6005;47358.520;72981;79610
202312;213;29899.495;5250;35149.495;;
202312;214;39213.325;5784;44997.325;83123;91527
202312;215;34764.095;6675;41439.095;76801;99674
202312;216;30542.125;5170;35712.125;69847;77299
202312;217;32518.095;5984;38502.095;;
202312;218;34013.590;4950;38963.590;;
202312;219;38828.455;6548;45376.455;105084;111392
202312;220;27405.745;5159;32564.745;92834;110852
202312;221;37982.080;7673;45655.080;67952;73701
202312;222;27396.900;5755;33151.900;69847;80388
202312;223;29887.860;6102;35989.860;123403;152104
202312;224;25382.505;4883;30265.505;;
202312;225;29090.675;5609;34699.675;;
202312;226;33153.515;5318;38471.515;58460;65352
202312;227;26026.100;4688;30714.100;;
202312;228;35018.490;6528;41546.490;;
202312;229;30614.045;5707;36321.045;;
202312;230;32216.360;5610;37826.360;70781;73722
202312;231;36248.060;5481;41729.060;57839;63695
202312;232;26964.815;5504;32468.815;99858;123947
202312;233;24832.110;4673;29505.110;;
202312;234;33342.225;5738;39080.225;;
202312;235;31576.740;5455;37031.740;76514;80114
202312;236;30407.580;5819;36226.580;;
202312;237;29234.265;5741;34975.265;89928;116676
202312;238;32098.390;6005;38103.390;;
202312;239;38890.650;5713;44603.650;;
202312;240;20808.985;3805;24613.985;;
202312;241;36715.355;6946;43661.355;72963;79592
202312;242;36746.540;6728;43474.540;68651;88937
202312;243;23775.090;4988;28763.090;;
202312;244;33543.015;5282;38825.015;;
202312;245;32034.635;5528;37562.635;71231;85753
202312;246;37502.535;6153;43655.535;55392;67557
202312;247;30036.680;5988;36024.680;;
202312;248;30159.620;6129;36288.620;62151;66139
202312;249;24286.760;4736;29022.760;;
202312;250;32389.065;6180;38569.065;92366;106043
202401;1;32565.135;6608;39173.135;69931;78889
202401;2;39332.060;6357;45689.060;63482;80953
202401;3;27491.500;4814;32305.500;;
202401;4;30142.845;5222;35364.845;;
202401;5;28091.375;5563;33654.375;74855;90259
202401;6;34502.985;6255;40757.985;83719;101372
202401;7;29612.310;5371;34983.310;;
202401;8;33598.895;5308;38906.895;82437;102017
202401;9;38514.900;6134;44648.900;86429;102046
202401;10;24435.915;4682;29117.915;72252;88567
202401;11;22763.845;4593;27356.845;91924;110684
202401;12;24996.065;4810;29806.065;56959;61228
202401;13;26718.425;5461;32179.425;63168;75594
202401;14;25718.435;5079;30797.435;74443;90693
202401;15;31132.000;5915;37047.000;83068;88900
202401;16;36086.975;6513;42599.975;66033;69209
202401;17;31333.605;6280;37613.605;83897;106510
202401;18;36468.640;5470;41938.640;;
202401;19;34984.360;5829;40813.360;;
202401;20;32757.570;6190;38947.570;84896;105458
202401;21;27759.705;6070;33829.705;109847;127489
202401;22;28895.105;5081;33976.105;73502;79718
202401;23;26680.175;4918;31598.175;66271;72401
202401;24;27782.840;5692;33474.840;72648;96800
202401;25;31914.945;5834;37748.945;;
202401;26;34918.905;5725;40643.905;66591;68557
202401;27;27384.730;4435;31819.730;;
202401;28;30600.175;5534;36134.175;;
202401;29;31190.090;5590;36780.090;78478;86505
202401;30;28986.765;5739;34725.765;72552;91530
202401;31;33361.545;5728;39089.545;111243;145272
202401;32;39013.745;6410;45423.745;;
202401;33;37945.265;6130;44075.265;75575;83974
202401;34;29910.190;5732;35642.190;;
202401;35;26668.960;5881;32549.960;68839;85594
202401;36;30156.795;6030;36186.795;69763;72007
202401;37;33022.565;5732;38754.565;56262;64658
202401;38;34370.920;5367;39737.920;98527;115028
202401;39;41639.495;7393;49032.495;72888;84924
202401;40;32199.105;5602;37801.105;;
202401;41;30342.345;5167;35509.345;91878;106708
202401;42;37797.580;5124;42921.580;;
202401;43;27134.235;6581;33715.235;;
202401;44;31721.095;5173;36894.095;107830;118499
202401;45;34195.775;5349;39544.775;79712;89750
202401;46;36455.920;5682;42137.920;;
202401;47;37689.605;6497;44186.605;;
202401;48;35422.000;5675;41097.000;81772;98478
202401;49;24085.085;4966;29051.085;76419;94994
202401;50;28312.095;4853;33165.095;;
202401;51;39391.160;6603;45994.160;;
202401;52;37256.810;5561;42817.810;58357;62541
202401;53;34083.305;6310;40393.305;92482;110340
202401;54;33956.455;5230;39186.455;66205;73455
202401;55;35583.500;6073;41656.500;65073;83364
202401;56;25970.645;5903;31873.645;;
202401;57;26549.430;5273;31822.430;;
202401;58;35248.365;5489;40737.365;125654;157190
202401;59;31759.645;5564;37323.645;56270;66466
202401;60;30947.050;5683;36630.050;89813;107087
202401;61;37398.525;4957;42355.525;;
202401;62;32596.660;5618;38214.660;81913;94265
202401;63;29375.800;4613;33988.800;89645;94567
202401;64;38103.270;6677;44780.270;64655;67063
202401;65;30829.585;6111;36940.585;54928;57018
202401;66;42970.415;7087;50057.415;;
202401;67;31018.925;5034;36052.925;95389;110942
202401;68;38064.065;6656;44720.065;108033;135320
202401;69;31888.555;4540;36428.555;117300;130277
202401;70;32152.190;6167;38319.190;92362;121220
202401;71;26383.225;6276;32659.225;75245;80486
202401;72;29311.870;4269;33580.870;88539;110915
202401;73;29645.560;5415;35060.560;;
202401;74;30296.015;5357;35653.015;;
202401;75;37749.505;5892;43641.505;75415;94656
202401;76;35981.980;4860;40841.980;74813;94988
202401;77;29597.135;5172;34769.135;62640;73823
202401;78;26161.095;5160;31321.095;;
202401;79;35500.305;6222;41722.305;;
202401;80;28528.995;4957;33485.995;83450;92295
202401;81;47102.810;7391;54493.810;;
202401;82;30572.130;6139;36711.130;94009;101401
202401;83;28310.670;4851;33161.670;64579;80417
202401;84;30405.780;6299;36704.780;59609;62624
202401;85;28011.705;4836;32847.705;62860;79202
202401;86;23225.730;4577;27802.730;;
202401;87;35046.040;4569;39615.040;;
202401;88;30002.260;4686;34688.260;115187;138422
202401;89;31034.815;5806;36840.815;;
202401;90;39068.930;7928;46996.930;;
202401;91;41575.990;7137;48712.990;;
202401;92;35285.550;6441;41726.550;;
202401;93;36232.955;6292;42524.955;106725;129587
202401;94;26619.270;5660;32279.270;;
202401;95;25431.020;4210;29641.020;64405;85109
202401;96;34968.740;6364;41332.740;75298;82993
202401;97;28049.135;5397;33446.135;;
202401;98;31235.245;5453;36688.245;;
202401;99;29749.120;5055;34804.120;108381;141936
202401;100;32285.885;6264;38549.885;;
202401;101;25980.055;4340;30320.055;68082;81842
202401;102;30267.215;7052;37319.215;83268;91416
202401;103;32114.595;6023;38137.595;107532;120614
202401;104;26735.255;5547;32282.255;88520;91515
202401;105;27289.770;4807;32096.770;75597;88605
202401;106;31768.915;5878;37646.915;;
202401;107;33326.530;5730;39056.530;60046;75604
202401;108;37145.425;6682;43827.425;74362;86905
202401;109;28037.390;5562;33599.390;;
202401;110;24277.385;4684;28961.385;59552;65011
202401;111;25431.320;3886;29317.320;53106;63125
202401;112;37319.750;6176;43495.750;72963;82947
202401;113;39037.785;6246;45283.785;58900;70251
202401;114;34295.285;5366;39661.285;;
202401;115;29980.095;5376;35356.095;;
202401;116;29708.020;5649;35357.020;;
202401;117;31016.885;5600;36616.885;89979;95813
202401;118;32095.740;6250;38345.740;71899;78858
202401;119;27641.455;5275;32916.455;;
202401;120;35773.640;6490;42263.640;69714;85466
202401;121;27196.155;4786;31982.155;52133;66117
202401;122;31691.765;4088;35779.765;;
202401;123;32668.785;5457;38125.785;61468;72187
202401;124;25643.970;4451;30094.970;78923;89858
202401;125;30660.200;5149;35809.200;114334;127814
202401;126;27317.995;5326;32643.995;74021;78527
202401;127;33052.620;5081;38133.620;132082;176384
202401;128;38926.395;6100;45026.395;84104;101909
202401;129;34945.775;6757;41702.775;;
202401;130;34335.720;6141;40476.720;;
202401;131;28331.465;4318;32649.465;;
202401;132;37639.300;5838;43477.300;65908;82367
202401;133;33158.365;6925;40083.365;;
202401;134;39055.045;6740;45795.045;;
202401;135;30591.935;5841;36432.935;120542;164145
202401;136;29405.455;4466;33871.455;;
202401;137;32819.180;5291;38110.180;71158;94712
202401;138;33064.785;6283;39347.785;77676;95504
202401;139;30760.460;4851;35611.460;;
202401;140;29834.970;5717;35551.970;;
202401;141;35328.770;7028;42356.770;67175;70635
202401;142;28704.525;6050;34754.525;76707;93677
202401;143;35126.275;5620;40746.275;83274;103037
202401;144;39568.100;6613;46181.100;;
202401;145;31842.165;5948;37790.165;114387;147652
202401;146;32803.180;6263;39066.180;61369;62585
202401;147;34417.825;5659;40076.825;72041;82324
202401;148;33417.865;4875;38292.865;86245;117347
202401;149;31092.820;6090;37182.820;;
202401;150;24880.285;5357;30237.285;112712;137270
202401;151;32744.515;5820;38564.515;62207;83786
202401;152;28950.435;4794;33744.435;105397;125293
202401;153;37100.375;5395;42495.375;;
202401;154;36888.850;5967;42855.850;64689;76443
202401;155;39370.670;6848;46218.670;57098;75463
202401;156;37851.855;5957;43808.855;88555;110342
202401;157;34002.350;5940;39942.350;99171;115235
202401;158;36323.165;6090;42413.165;;
202401;159;31147.880;6321;37468.880;99534;123962
202401;160;34133.785;6214;40347.785;;
202401;161;31018.035;4478;35496.035;56346;67810
202401;162;24321.790;4962;29283.790;61233;65959
202401;163;31463.280;5654;37117.280;;
202401;164;32948.905;5714;38662.905;67692;77891
202401;165;33849.310;5307;39156.310;;
202401;166;33451.395;5550;39001.395;109661;124765
202401;167;36218.755;6340;42558.755;62957;66982
202401;168;33058.200;5286;38344.200;;
202401;169;37014.750;5747;42761.750;;
202401;170;26061.700;5534;31595.700;;
202401;171;32977.325;5340;38317.325;71302;90834
202401;172;34570.620;6347;40917.620;67494;87428
202401;173;35262.955;5032;40294.955;90392;102818
202401;174;42788.955;6441;49229.955;61670;77972
202401;175;31613.310;5271;36884.310;;
202401;176;32450.860;5456;37906.860;80537;90181
202401;177;43994.835;6210;50204.835;;
202401;178;29167.545;5163;34330.545;;
202401;179;41850.545;5791;47641.545;94115;107373
202401;180;33919.000;6778;40697.000;;
202401;181;29665.525;4661;34326.525;;
202401;182;33620.605;6592;40212.605;;
202401;183;36318.865;6034;42352.865;72170;82489
202401;184;37036.550;6486;43522.550;;
202401;185;27873.985;4656;32529.985;;
202401;186;30601.950;5039;35640.950;93073;111625
202401;187;36413.600;6208;42621.600;66043;84969
202401;188;29132.905;5349;34481.905;142770;159550
202401;189;28433.945;6236;34669.945;55014;61545
202401;190;36220.330;6493;42713.330;95216;100294
202401;191;27689.820;5150;32839.820;73286;91902
202401;192;33418.430;6508;39926.430;85882;97721
202401;193;39837.740;6134;45971.740;;
202401;194;35342.330;6302;41644.330;82667;108527
202401;195;30695.205;5072;35767.205;;
202401;196;40444.095;7365;47809.095;;
202401;197;41057.440;6817;47874.440;124029;142373
202401;198;27478.800;5487;32965.800;66584;73986
202401;199;35438.715;6579;42017.715;58060;63166
202401;200;34245.875;6223;40468.875;57236;70641
202401;201;27684.885;4975;32659.885;67669;80496
202401;202;29769.080;4459;34228.080;;
202401;203;39122.350;6275;45397.350;;
202401;204;32578.575;5498;38076.575;66424;80591
202401;205;29849.145;6026;35875.145;;
202401;206;31178.905;4797;35975.905;;
202401;207;28691.575;5276;33967.575;58924;67063
202401;208;34739.135;6287;41026.135;101987;129715
202401;209;26259.455;4473;30732.455;;
202401;210;29471.685;4938;34409.685;;
202401;211;32446.420;5895;38341.420;60338;72210
202401;212;24374.570;4488;28862.570;72981;79610
202401;213;26773.440;4570;31343.440;;
202401;214;25660.445;5063;30723.445;83123;91527
202401;215;37824.465;7912;45736.465;76801;99674
202401;216;31344.680;6316;37660.680;69847;77299
202401;217;27159.150;4407;31566.150;;
202401;218;36086.300;5554;41640.300;;
202401;219;34210.455;5195;39405.455;105084;111392
202401;220;32240.090;6209;38449.090;92834;110852
202401;221;36763.300;6639;43402.300;67952;73701
202401;222;37295.920;6207;43502.920;69847;80388
202401;223;29022.920;4498;33520.920;123403;152104
202401;224;30228.030;5960;36188.030;;
202401;225;33535.515;5671;39206.515;;
202401;226;35478.100;7071;42549.100;58460;65352
202401;227;30488.090;6427;36915.090;;
202401;228;29590.585;4651;34241.585;;
202401;229;36380.090;6895;43275.090;;
202401;230;31322.755;6372;37694.755;70781;73722
202401;231;36858.665;6016;42874.665;57839;63695
202401;232;26005.770;5128;31133.770;99858;123947
202401;233;33462.970;4565;38027.970;;
202401;234;34195.665;6053;40248.665;;
202401;235;33355.035;5743;39098.035;76514;80114
202401;236;30801.575;4951;35752.575;;
202401;237;38539.020;6652;45191.020;89928;116676
202401;238;29726.055;5066;34792.055;;
202401;239;40526.225;7258;47784.225;;
202401;240;27824.220;4765;32589.220;;
202401;241;34834.875;5935;40769.875;72963;79592
202401;242;30150.300;5559;35709.300;68651;88937
202401;243;29911.870;4969;34880.870;;
202401;244;41431.010;6882;48313.010;;
202401;245;34119.395;5846;39965.395;71231;85753
202401;246;39358.830;6711;46069.830;55392;67557
202401;247;32589.210;6359;38948.210;;
202401;248;35668.035;5693;41361.035;62151;66139
202401;249;37425.670;5694;43119.670;;
202401;250;29089.165;5252;34341.165;92366;106043
202402;1;32602.185;5730;38332.185;69931;78889
202402;2;19761.510;5046;24807.510;63482;80953
202402;3;28725.060;4764;33489.060;;
202402;4;37858.825;4904;42762.825;;
202402;5;38751.270;6196;44947.270;74855;90259
202402;6;31563.170;5269;36832.170;83719;101372
202402;7;32192.395;5688;37880.395;;
202402;8;31318.765;5174;36492.765;82437;102017
202402;9;36963.240;6322;43285.240;86429;102046
202402;10;44696.980;7940;52636.980;72252;88567
202402;11;36048.895;6356;42404.895;91924;110684
202402;12;48243.260;7664;55907.260;56959;61228
202402;13;30796.450;5571;36367.450;63168;75594
202402;14;31467.280;6639;38106.280;74443;90693
202402;15;32800.735;6102;38902.735;83068;88900
202402;16;39285.845;6922;46207.845;66033;69209
202402;17;30035.055;5702;35737.055;83897;106510
202402;18;29679.330;5446;35125.330;;
202402;19;30399.080;4743;35142.080;86256;93144
202402;20;26905.015;4297;31202.015;84896;105458
202402;21;34620.545;6173;40793.545;109847;127489
202402;22;42516.950;6770;49286.950;73502;79718
202402;23;43767.060;7460;51227.060;66271;72401
202402;24;26511.220;5346;31857.220;72648;96800
202402;25;36063.530;6146;42209.530;;
202402;26;19525.255;4075;23600.255;66591;68557
202402;27;38818.875;7100;45918.875;;
202402;28;34844.345;6775;41619.345;;
202402;29;34761.115;5779;40540.115;78478;86505
202402;30;43109.875;6005;49114.875;72552;91530
202402;31;35050.785;6014;41064.785;111243;145272
202402;32;31818.950;5558;37376.950;;
202402;33;32177.025;5817;37994.025;75575;83974
202402;34;33999.915;4133;38132.915;104357;111928
202402;35;32024.285;5657;37681.285;68839;85594
202402;36;23066.525;4827;27893.525;69763;72007
202402;37;33822.995;5010;38832.995;56262;64658
202402;38;30285.160;6196;36481.160;98527;115028
202402;39;29863.485;5717;35580.485;72888;84924
202402;40;38513.185;6084;44597.185;;
202402;41;31074.415;6084;37158.415;91878;106708
202402;42;29015.780;4692;33707.780;;
202402;43;31586.340;6738;38324.340;;
202402;44;40180.940;7004;47184.940;107830;118499
202402;45;27788.755;4196;31984.755;79712;89750
202402;46;25140.350;5329;30469.350;;
202402;47;30040.215;5430;35470.215;;
202402;48;33334.170;6212;39546.170;81772;98478
202402;49;39821.955;6406;46227.955;76419;94994
202402;50;24832.955;5643;30475.955;90073;101667
202402;51;25185.515;5036;30221.515;;
202402;52;43747.370;6962;50709.370;58357;62541
202402;53;30724.155;6425;37149.155;92482;110340
202402;54;34780.995;6245;41025.995;66205;73455
202402;55;30285.685;5274;35559.685;65073;83364
202402;56;35063.870;5918;40981.870;;
202402;57;23224.840;4237;27461.840;;
202402;58;30182.350;5163;35345.350;125654;157190
202402;59;29922.725;5739;35661.725;56270;66466
202402;60;27553.520;4996;32549.520;89813;107087
202402;61;31764.010;5155;36919.010;;
202402;62;22625.875;5491;28116.875;81913;94265
202402;63;33823.040;6196;40019.040;89645;94567
202402;64;29596.995;5746;35342.995;64655;67063
202402;65;29201.745;5938;35139.745;54928;57018
202402;66;26679.800;4675;31354.800;;
202402;67;38798.175;5673;44471.175;95389;110942
202402;68;26680.785;4930;31610.785;108033;135320
202402;69;31822.525;5181;37003.525;117300;130277
202402;70;34244.420;5160;39404.420;92362;121220
202402;71;28417.360;5579;33996.360;75245;80486
202402;72;32040.280;6165;38205.280;88539;110915
202402;73;26722.120;4888;31610.120;;
202402;74;33494.980;5878;39372.980;;
202402;75;34096.765;5900;39996.765;75415;94656
202402;76;41164.975;6706;47870.975;74813;94988
202402;77;28597.865;5606;34203.865;62640;73823
202402;78;34102.990;7150;41252.990;87040;91167
202402;79;31290.615;5782;37072.615;;
202402;80;35337.600;6263;41600.600;83450;92295
202402;81;28650.590;4891;33541.590;;
202402;82;29743.785;5389;35132.785;94009;101401
202402;83;33918.410;5122;39040.410;64579;80417
202402;84;31674.660;5335;37009.660;59609;62624
202402;85;31460.785;5436;36896.785;62860;79202
202402;86;32437.980;6789;39226.980;;
202402;87;39877.230;7375;47252.230;152310;175725
202402;88;36717.490;6525;43242.490;115187;138422
202402;89;31176.020;5070;36246.020;;
202402;90;28763.175;5187;33950.175;;
202402;91;26749.140;5930;32679.140;;
202402;92;27828.115;5480;33308.115;;
202402;93;27394.255;5446;32840.255;106725;129587
202402;94;28335.905;5142;33477.905;;
202402;95;38438.865;6021;44459.865;64405;85109
202402;96;33942.680;5736;39678.680;75298;82993
202402;97;30696.865;5743;36439.865;;
202402;98;24996.095;4928;29924.095;;
202402;99;32601.630;5343;37944.630;108381;141936
202402;100;30243.790;4766;35009.790;;
202402;101;29968.520;6159;36127.520;68082;81842
202402;102;35112.480;4837;39949.480;83268;91416
202402;103;34769.990;7448;42217.990;107532;120614
202402;104;32307.610;5747;38054.610;88520;91515
202402;105;28427.905;5771;34198.905;75597;88605
202402;106;29342.420;6116;35458.420;;
202402;107;33538.530;5264;38802.530;60046;75604
202402;108;27854.895;4646;32500.895;74362;86905
202402;109;29254.045;4544;33798.045;;
202402;110;28069.000;4657;32726.000;59552;65011
202402;111;38385.415;6604;44989.415;53106;63125
202402;112;28569.945;5660;34229.945;72963;82947
202402;113;27747.265;5058;32805.265;58900;70251
202402;114;39388.270;7095;46483.270;;
202402;115;27609.610;4884;32493.610;;
202402;116;33306.010;5477;38783.010;;
202402;117;35574.175;5809;41383.175;89979;95813
202402;118;39498.290;6263;45761.290;71899;78858
202402;119;38989.115;6394;45383.115;;
202402;120;29303.615;6237;35540.615;69714;85466
202402;121;30699.090;5261;35960.090;52133;66117
202402;122;39328.180;7243;46571.180;;
202402;123;32000.230;5047;37047.230;61468;72187
202402;124;33371.735;6512;39883.735;78923;89858
202402;125;33415.070;5461;38876.070;114334;127814
202402;126;33189.195;5736;38925.195;74021;78527
202402;127;35702.250;6207;41909.250;132082;176384
202402;128;27387.440;4426;31813.440;84104;101909
202402;129;31212.550;6765;37977.550;;
202402;130;24652.310;5236;29888.310;;
202402;131;31185.445;5103;36288.445;;
202402;132;24774.595;4053;28827.595;65908;82367
202402;133;36836.430;6110;42946.430;;
202402;134;25485.825;4859;30344.825;99167;114870
202402;135;30860.750;5103;35963.750;120542;164145
202402;136;32281.145;6813;39094.145;;
202402;137;33613.555;5971;39584.555;71158;94712
202402;138;20480.365;4123;24603.365;77676;95504
202402;139;23918.050;5030;28948.050;;
202402;140;39812.885;8072;47884.885;;
202402;141;28943.040;4975;33918.040;67175;70635
202402;142;29771.725;5967;35738.725;76707;93677
202402;143;27323.475;5609;32932.475;83274;103037
202402;144;33396.580;6346;39742.580;;
202402;145;34106.910;5601;39707.910;114387;147652
202402;146;27568.325;6174;33742.325;61369;62585
202402;147;33410.565;6038;39448.565;72041;82324
202402;148;23011.095;3718;26729.095;86245;117347
202402;149;30229.910;4777;35006.910;;
202402;150;37388.860;6236;43624.860;112712;137270
202402;151;30772.850;4620;35392.850;62207;83786
202402;152;39063.040;5973;45036.040;105397;125293
202402;153;27882.705;6168;34050.705;;
202402;154;37302.130;5983;43285.130;64689;76443
202402;155;34778.285;6264;41042.285;57098;75463
202402;156;31152.425;5852;37004.425;88555;110342
202402;157;29610.730;4533;34143.730;99171;115235
202402;158;34657.685;5598;40255.685;;
202402;159;40683.380;6703;47386.380;99534;123962
202402;160;36676.705;6127;42803.705;;
202402;161;34648.205;6566;41214.205;56346;67810
202402;162;32335.545;4616;36951.545;61233;65959
202402;163;28020.265;5728;33748.265;;
202402;164;31924.095;6026;37950.095;67692;77891
202402;165;34987.030;6379;41366.030;;
202402;166;41587.120;7349;48936.120;109661;124765
202402;167;29975.085;6102;36077.085;62957;66982
202402;168;29374.405;4745;34119.405;;
202402;169;39608.830;7175;46783.830;;
202402;170;39062.750;6313;45375.750;;
202402;171;29561.705;5779;35340.705;71302;90834
202402;172;30608.280;4926;35534.280;67494;87428
202402;173;34944.260;6047;40991.260;90392;102818
202402;174;28577.080;5874;34451.080;61670;77972
202402;175;31493.215;4390;35883.215;;
202402;176;33132.290;5731;38863.290;80537;90181
202402;177;28846.745;5479;34325.745;;
202402;178;25720.280;4633;30353.280;;
202402;179;27583.615;5374;32957.615;94115;107373
202402;180;42054.360;6561;48615.360;;
202402;181;39138.525;6348;45486.525;;
202402;182;35729.195;5923;41652.195;;
202402;183;30837.215;5491;36328.215;72170;82489
202402;184;29812.800;5098;34910.800;107721;137749
202402;185;31234.070;5751;36985.070;;
202402;186;31562.235;5014;36576.235;93073;111625
202402;187;36953.195;6156;43109.195;66043;84969
202402;188;29854.265;4974;34828.265;142770;159550
202402;189;34686.745;5407;40093.745;55014;61545
202402;190;31635.510;5943;37578.510;95216;100294
202402;191;33866.830;6985;40851.830;73286;91902
202402;192;27523.050;5562;33085.050;85882;97721
202402;193;35453.940;6243;41696.940;;
202402;194;29065.925;6179;35244.925;82667;108527
202402;195;26884.080;5039;31923.080;116727;148464
202402;196;34079.620;4972;39051.620;;
202402;197;28917.370;4636;33553.370;124029;142373
202402;198;27971.835;6013;33984.835;66584;73986
202402;199;30872.035;6722;37594.035;58060;63166
202402;200;46944.755;7846;54790.755;57236;70641
202402;201;32828.155;4756;37584.155;67669;80496
202402;202;32225.010;6364;38589.010;;
202402;203;34479.810;4958;39437.810;;
202402;204;25403.495;5290;30693.495;66424;80591
202402;205;41082.940;5419;46501.940;;
202402;206;29709.365;5505;35214.365;;
202402;207;33231.760;5831;39062.760;58924;67063
202402;208;32667.190;5159;37826.190;101987;129715
202402;209;27305.565;5478;32783.565;;
202402;210;33734.500;6056;39790.500;;
202402;211;34523.880;7758;42281.880;60338;72210
202402;212;28566.920;5693;34259.920;72981;79610
202402;213;37077.765;5963;43040.765;;
202402;214;29953.705;5903;35856.705;83123;91527
202402;215;35070.630;6820;41890.630;76801;99674
202402;216;36553.860;6053;42606.860;69847;77299
202402;217;40470.000;7261;47731.000;;
202402;218;30451.595;4698;35149.595;125887;161625
202402;219;30281.420;6215;36496.420;105084;111392
202402;220;36772.765;5193;41965.765;92834;110852
202402;221;35256.260;6856;42112.260;67952;73701
202402;222;34553.665;6190;40743.665;69847;80388
202402;223;33365.975;5688;39053.975;123403;152104
202402;224;25252.575;5410;30662.575;;
202402;225;29167.480;5707;34874.480;;
202402;226;31071.140;5805;36876.140;58460;65352
202402;227;26032.430;3985;30017.430;;
202402;228;38170.765;6770;44940.765;;
202402;229;30544.300;6593;37137.300;;
202402;230;27275.365;4960;32235.365;70781;73722
202402;231;31994.470;6056;38050.470;57839;63695
202402;232;29565.855;4775;34340.855;99858;123947
202402;233;31440.470;6571;38011.470;;
202402;234;29729.205;5601;35330.205;;
202402;235;25453.275;4900;30353.275;76514;80114
202402;236;27671.940;5126;32797.940;;
202402;237;30660.350;4911;35571.350;89928;116676
202402;238;33195.860;5346;38541.860;;
202402;239;34176.275;6008;40184.275;;
202402;240;33187.415;5726;38913.415;;
202402;241;32337.180;5125;37462.180;72963;79592
202402;242;30983.655;6160;37143.655;68651;88937
202402;243;33356.685;5257;38613.685;120899;143218
202402;244;31087.430;6231;37318.430;;
202402;245;32066.515;5633;37699.515;71231;85753
202402;246;27062.995;4966;32028.995;55392;67557
202402;247;30495.985;5561;36056.985;;
202402;248;36060.245;6216;42276.245;62151;66139
202402;249;32183.605;5123;37306.605;;
202402;250;33469.740;5382;38851.740;92366;106043
202403;1;26921.805;6044;32965.805;69931;78889
202403;2;30307.375;5723;36030.375;63482;80953
202403;3;29195.990;5613;34808.990;101081;131343
202403;4;24497.985;4063;28560.985;;
202403;5;27777.715;4765;32542.715;74855;90259
202403;6;39686.125;6275;45961.125;83719;101372
202403;7;30109.710;5503;35612.710;;
202403;8;27536.670;4468;32004.670;82437;102017
202403;9;25957.985;4659;30616.985;86429;102046
202403;10;25221.420;4850;30071.420;72252;88567
202403;11;28087.395;4839;32926.395;91924;110684
202403;12;29790.555;5730;35520.555;56959;61228
202403;13;26609.850;5484;32093.850;63168;75594
202403;14;24654.105;5822;30476.105;74443;90693
202403;15;34226.605;5747;39973.605;83068;88900
202403;16;34931.970;6807;41738.970;66033;69209
202403;17;36852.565;6098;42950.565;83897;106510
202403;18;23359.650;4635;27994.650;;
202403;19;31411.440;5807;37218.440;86256;93144
202403;20;29212.965;4754;33966.965;84896;105458
202403;21;32322.145;5454;37776.145;109847;127489
202403;22;35013.730;6000;41013.730;73502;79718
202403;23;33439.685;6346;39785.685;66271;72401
202403;24;37952.305;5949;43901.305;72648;96800
202403;25;33243.095;5644;38887.095;;
202403;26;32998.125;6929;39927.125;66591;68557
202403;27;31881.535;5163;37044.535;;
202403;28;28700.440;5944;34644.440;;
202403;29;27221.365;4993;32214.365;78478;86505
202403;30;36197.680;6646;42843.680;72552;91530
202403;31;36280.515;5169;41449.515;111243;145272
202403;32;22288.945;6020;28308.945;;
202403;33;32825.940;6401;39226.940;75575;83974
202403;34;32556.835;6336;38892.835;104357;111928
202403;35;22124.585;4293;26417.585;68839;85594
202403;36;38581.380;6958;45539.380;69763;72007
202403;37;27443.530;4156;31599.530;56262;64658
202403;38;27009.995;5935;32944.995;98527;115028
202403;39;31591.035;4877;36468.035;72888;84924
202403;40;33831.165;5601;39432.165;;
202403;41;36606.065;6433;43039.065;91878;106708
202403;42;31933.510;5546;37479.510;;
202403;43;40853.915;7139;47992.915;;
202403;44;33524.555;5641;39165.555;107830;118499
202403;45;36374.150;6459;42833.150;79712;89750
202403;46;34672.905;5175;39847.905;;
202403;47;32541.360;6268;38809.360;;
202403;48;35711.450;5802;41513.450;81772;98478
202403;49;43812.080;6842;50654.080;76419;94994
202403;50;31526.595;6164;37690.595;90073;101667
202403;51;26444.940;5496;31940.940;;
202403;52;33691.175;5174;38865.175;58357;62541
202403;53;24552.925;3904;28456.925;92482;110340
