mes_planejado,ano_planejado,id_projeto,valor_custo,valor_receita
10,2024,127,132081.64285714287,176383.64285714287
11,2024,127,132081.64285714287,176383.64285714287
12,2024,127,132081.64285714287,176383.64285714287
1,2025,127,132081.64285714287,176383.64285714287
8,2023,128,84104.17391304347,101908.73913043478
9,2023,128,84104.17391304347,101908.73913043478
10,2023,128,84104.17391304347,101908.73913043478
11,2023,128,84104.17391304347,101908.73913043478
12,2023,128,84104.17391304347,101908.73913043478
1,2024,128,84104.17391304347,101908.73913043478
2,2024,128,84104.17391304347,101908.73913043478
3,2024,128,84104.17391304347,101908.73913043478
4,2024,128,84104.17391304347,101908.73913043478
5,2024,128,84104.17391304347,101908.73913043478
6,2024,128,84104.17391304347,101908.73913043478
7,2024,128,84104.17391304347,101908.73913043478
8,2024,128,84104.17391304347,101908.73913043478
9,2024,128,84104.17391304347,101908.73913043478
10,2024,128,84104.17391304347,101908.73913043478
11,2024,128,84104.17391304347,101908.73913043478
12,2024,128,84104.17391304347,101908.73913043478
1,2025,128,84104.17391304347,101908.73913043478
2,2025,128,84104.17391304347,101908.73913043478
3,2025,128,84104.17391304347,101908.73913043478
4,2025,128,84104.17391304347,101908.73913043478
5,2025,128,84104.17391304347,101908.73913043478
6,2025,128,84104.17391304347,101908.73913043478
4,2024,129,127975.86666666667,160489.73333333334
5,2024,129,127975.86666666667,160489.73333333334
6,2024,129,127975.86666666667,160489.73333333334
7,2024,129,127975.86666666667,160489.73333333334
8,2024,129,127975.86666666667,160489.73333333334
9,2024,129,127975.86666666667,160489.73333333334
10,2024,129,127975.86666666667,160489.73333333334
11,2024,129,127975.86666666667,160489.73333333334
12,2024,129,127975.86666666667,160489.73333333334
1,2025,129,127975.86666666667,160489.73333333334
2,2025,129,127975.86666666667,160489.73333333334
3,2025,129,127975.86666666667,160489.73333333334
4,2025,129,127975.86666666667,160489.73333333334
5,2025,129,127975.86666666667,160489.73333333334
6,2025,129,127975.86666666667,160489.73333333334
8,2024,130,132688.53333333333,156299.86666666667
9,2024,130,132688.53333333333,156299.86666666667
10,2024,130,132688.53333333333,156299.86666666667
11,2024,130,132688.53333333333,156299.86666666667
12,2024,130,132688.53333333333,156299.86666666667
1,2025,130,132688.53333333333,156299.86666666667
2,2025,130,132688.53333333333,156299.86666666667
3,2025,130,132688.53333333333,156299.86666666667
4,2025,130,132688.53333333333,156299.86666666667
5,2025,130,132688.53333333333,156299.86666666667
6,2025,130,132688.53333333333,156299.86666666667
7,2025,130,132688.53333333333,156299.86666666667
8,2025,130,132688.53333333333,156299.86666666667
9,2025,130,132688.53333333333,156299.86666666667
10,2025,130,132688.53333333333,156299.86666666667
7,2024,131,151279.15384615384,187185.6923076923
8,2024,131,151279.15384615384,187185.6923076923
9,2024,131,151279.15384615384,187185.6923076923
10,2024,131,151279.15384615384,187185.6923076923
11,2024,131,151279.15384615384,187185.6923076923
12,2024,131,151279.15384615384,187185.6923076923
1,2025,131,151279.15384615384,187185.6923076923
2,2025,131,151279.15384615384,187185.6923076923
3,2025,131,151279.15384615384,187185.6923076923
4,2025,131,151279.15384615384,187185.6923076923
5,2025,131,151279.15384615384,187185.6923076923
6,2025,131,151279.15384615384,187185.6923076923
7,2025,131,151279.15384615384,187185.6923076923
1,2023,132,65907.6,82366.83333333333
2,2023,132,65907.6,82366.83333333333
3,2023,132,65907.6,82366.83333333333
4,2023,132,65907.6,82366.83333333333
5,2023,132,65907.6,82366.83333333333
6,2023,132,65907.6,82366.83333333333
7,2023,132,65907.6,82366.83333333333
8,2023,132,65907.6,82366.83333333333
9,2023,132,65907.6,82366.83333333333
10,2023,132,65907.6,82366.83333333333
11,2023,132,65907.6,82366.83333333333
12,2023,132,65907.6,82366.83333333333
1,2024,132,65907.6,82366.83333333333
2,2024,132,65907.6,82366.83333333333
3,2024,132,65907.6,82366.83333333333
4,2024,132,65907.6,82366.83333333333
5,2024,132,65907.6,82366.83333333333
6,2024,132,65907.6,82366.83333333333
7,2024,132,65907.6,82366.83333333333
8,2024,132,65907.6,82366.83333333333
9,2024,132,65907.6,82366.83333333333
10,2024,132,65907.6,82366.83333333333
11,2024,132,65907.6,82366.83333333333
12,2024,132,65907.6,82366.83333333333
1,2025,132,65907.6,82366.83333333333
2,2025,132,65907.6,82366.83333333333
3,2025,132,65907.6,82366.83333333333
4,2025,132,65907.6,82366.83333333333
5,2025,132,65907.6,82366.83333333333
6,2025,132,65907.6,82366.83333333333
8,2024,133,118766.5625,151966.0625
9,2024,133,118766.5625,151966.0625
10,2024,133,118766.5625,151966.0625
11,2024,133,118766.5625,151966.0625
12,2024,133,118766.5625,151966.0625
1,2025,133,118766.5625,151966.0625
2,2025,133,118766.5625,151966.0625
3,2025,133,118766.5625,151966.0625
4,2025,133,118766.5625,151966.0625
5,2025,133,118766.5625,151966.0625
6,2025,133,118766.5625,151966.0625
7,2025,133,118766.5625,151966.0625
8,2025,133,118766.5625,151966.0625
9,2025,133,118766.5625,151966.0625
10,2025,133,118766.5625,151966.0625
11,2025,133,118766.5625,151966.0625
2,2024,134,99166.57894736843,114869.63157894737
3,2024,134,99166.57894736843,114869.63157894737
4,2024,134,99166.57894736843,114869.63157894737
5,2024,134,99166.57894736843,114869.63157894737
6,2024,134,99166.57894736843,114869.63157894737
7,2024,134,99166.57894736843,114869.63157894737
8,2024,134,99166.57894736843,114869.63157894737
9,2024,134,99166.57894736843,114869.63157894737
10,2024,134,99166.57894736843,114869.63157894737
11,2024,134,99166.57894736843,114869.63157894737
12,2024,134,99166.57894736843,114869.63157894737
1,2025,134,99166.57894736843,114869.63157894737
2,2025,134,99166.57894736843,114869.63157894737
3,2025,134,99166.57894736843,114869.63157894737
4,2025,134,99166.57894736843,114869.63157894737
5,2025,134,99166.57894736843,114869.63157894737
6,2025,134,99166.57894736843,114869.63157894737
7,2025,134,99166.57894736843,114869.63157894737
8,2025,134,99166.57894736843,114869.63157894737
11,2023,135,120541.66666666667,164144.6
12,2023,135,120541.66666666667,164144.6
1,2024,135,120541.66666666667,164144.6
2,2024,135,120541.66666666667,164144.6
3,2024,135,120541.66666666667,164144.6
4,2024,135,120541.66666666667,164144.6
5,2024,135,120541.66666666667,164144.6
6,2024,135,120541.66666666667,164144.6
7,2024,135,120541.66666666667,164144.6
8,2024,135,120541.66666666667,164144.6
9,2024,135,120541.66666666667,164144.6
10,2024,135,120541.66666666667,164144.6
11,2024,135,120541.66666666667,164144.6
12,2024,135,120541.66666666667,164144.6
1,2025,135,120541.66666666667,164144.6
5,2024,136,91603.4,108263.85
6,2024,136,91603.4,108263.85
7,2024,136,91603.4,108263.85
8,2024,136,91603.4,108263.85
9,2024,136,91603.4,108263.85
10,2024,136,91603.4,108263.85
11,2024,136,91603.4,108263.85
12,2024,136,91603.4,108263.85
1,2025,136,91603.4,108263.85
2,2025,136,91603.4,108263.85
3,2025,136,91603.4,108263.85
4,2025,136,91603.4,108263.85
5,2025,136,91603.4,108263.85
6,2025,136,91603.4,108263.85
7,2025,136,91603.4,108263.85
8,2025,136,91603.4,108263.85
9,2025,136,91603.4,108263.85
10,2025,136,91603.4,108263.85
11,2025,136,91603.4,108263.85
12,2025,136,91603.4,108263.85
9,2023,137,71157.53846153847,94711.92307692308
10,2023,137,71157.53846153847,94711.92307692308
11,2023,137,71157.53846153847,94711.92307692308
12,2023,137,71157.53846153847,94711.92307692308
1,2024,137,71157.53846153847,94711.92307692308
2,2024,137,71157.53846153847,94711.92307692308
3,2024,137,71157.53846153847,94711.92307692308
4,2024,137,71157.53846153847,94711.92307692308
5,2024,137,71157.53846153847,94711.92307692308
6,2024,137,71157.53846153847,94711.92307692308
7,2024,137,71157.53846153847,94711.92307692308
8,2024,137,71157.53846153847,94711.92307692308
9,2024,137,71157.53846153847,94711.92307692308
10,2024,137,71157.53846153847,94711.92307692308
11,2024,137,71157.53846153847,94711.92307692308
12,2024,137,71157.53846153847,94711.92307692308
1,2025,137,71157.53846153847,94711.92307692308
2,2025,137,71157.53846153847,94711.92307692308
3,2025,137,71157.53846153847,94711.92307692308
4,2025,137,71157.53846153847,94711.92307692308
5,2025,137,71157.53846153847,94711.92307692308
6,2025,137,71157.53846153847,94711.92307692308
7,2025,137,71157.53846153847,94711.92307692308
8,2025,137,71157.53846153847,94711.92307692308
9,2025,137,71157.53846153847,94711.92307692308
10,2025,137,71157.53846153847,94711.92307692308
1,2024,138,77676.45833333333,95503.70833333333
2,2024,138,77676.45833333333,95503.70833333333
3,2024,138,77676.45833333333,95503.70833333333
4,2024,138,77676.45833333333,95503.70833333333
5,2024,138,77676.45833333333,95503.70833333333
6,2024,138,77676.45833333333,95503.70833333333
7,2024,138,77676.45833333333,95503.70833333333
8,2024,138,77676.45833333333,95503.70833333333
9,2024,138,77676.45833333333,95503.70833333333
10,2024,138,77676.45833333333,95503.70833333333
11,2024,138,77676.45833333333,95503.70833333333
12,2024,138,77676.45833333333,95503.70833333333
1,2025,138,77676.45833333333,95503.70833333333
2,2025,138,77676.45833333333,95503.70833333333
3,2025,138,77676.45833333333,95503.70833333333
4,2025,138,77676.45833333333,95503.70833333333
5,2025,138,77676.45833333333,95503.70833333333
6,2025,138,77676.45833333333,95503.70833333333
7,2025,138,77676.45833333333,95503.70833333333
8,2025,138,77676.45833333333,95503.70833333333
9,2025,138,77676.45833333333,95503.70833333333
10,2025,138,77676.45833333333,95503.70833333333
11,2025,138,77676.45833333333,95503.70833333333
12,2025,138,77676.45833333333,95503.70833333333
4,2024,139,133736.92857142858,168543.92857142858
5,2024,139,133736.92857142858,168543.92857142858
6,2024,139,133736.92857142858,168543.92857142858
7,2024,139,133736.92857142858,168543.92857142858
8,2024,139,133736.92857142858,168543.92857142858
9,2024,139,133736.92857142858,168543.92857142858
10,2024,139,133736.92857142858,168543.92857142858
11,2024,139,133736.92857142858,168543.92857142858
12,2024,139,133736.92857142858,168543.92857142858
1,2025,139,133736.92857142858,168543.92857142858
2,2025,139,133736.92857142858,168543.92857142858
3,2025,139,133736.92857142858,168543.92857142858
4,2025,139,133736.92857142858,168543.92857142858
5,2025,139,133736.92857142858,168543.92857142858
3,2024,140,93899.35,106038.15
4,2024,140,93899.35,106038.15
5,2024,140,93899.35,106038.15
6,2024,140,93899.35,106038.15
7,2024,140,93899.35,106038.15
8,2024,140,93899.35,106038.15
9,2024,140,93899.35,106038.15
10,2024,140,93899.35,106038.15
11,2024,140,93899.35,106038.15
12,2024,140,93899.35,106038.15
1,2025,140,93899.35,106038.15
2,2025,140,93899.35,106038.15
3,2025,140,93899.35,106038.15
4,2025,140,93899.35,106038.15
5,2025,140,93899.35,106038.15
6,2025,140,93899.35,106038.15
7,2025,140,93899.35,106038.15
8,2025,140,93899.35,106038.15
9,2025,140,93899.35,106038.15
10,2025,140,93899.35,106038.15
3,2023,141,67174.68965517242,70634.86206896552
4,2023,141,67174.68965517242,70634.86206896552
5,2023,141,67174.68965517242,70634.86206896552
6,2023,141,67174.68965517242,70634.86206896552
7,2023,141,67174.68965517242,70634.86206896552
8,2023,141,67174.68965517242,70634.86206896552
9,2023,141,67174.68965517242,70634.86206896552
10,2023,141,67174.68965517242,70634.86206896552
11,2023,141,67174.68965517242,70634.86206896552
12,2023,141,67174.68965517242,70634.86206896552
1,2024,141,67174.68965517242,70634.86206896552
2,2024,141,67174.68965517242,70634.86206896552
3,2024,141,67174.68965517242,70634.86206896552
4,2024,141,67174.68965517242,70634.86206896552
5,2024,141,67174.68965517242,70634.86206896552
6,2024,141,67174.68965517242,70634.86206896552
7,2024,141,67174.68965517242,70634.86206896552
8,2024,141,67174.68965517242,70634.86206896552
9,2024,141,67174.68965517242,70634.86206896552
10,2024,141,67174.68965517242,70634.86206896552
11,2024,141,67174.68965517242,70634.86206896552
12,2024,141,67174.68965517242,70634.86206896552
1,2025,141,67174.68965517242,70634.86206896552
2,2025,141,67174.68965517242,70634.86206896552
3,2025,141,67174.68965517242,70634.86206896552
4,2025,141,67174.68965517242,70634.86206896552
5,2025,141,67174.68965517242,70634.86206896552
6,2025,141,67174.68965517242,70634.86206896552
7,2025,141,67174.68965517242,70634.86206896552
11,2023,142,76706.54166666667,93676.625
12,2023,142,76706.54166666667,93676.625
1,2024,142,76706.54166666667,93676.625
2,2024,142,76706.54166666667,93676.625
3,2024,142,76706.54166666667,93676.625
4,2024,142,76706.54166666667,93676.625
5,2024,142,76706.54166666667,93676.625
6,2024,142,76706.54166666667,93676.625
7,2024,142,76706.54166666667,93676.625
8,2024,142,76706.54166666667,93676.625
9,2024,142,76706.54166666667,93676.625
10,2024,142,76706.54166666667,93676.625
11,2024,142,76706.54166666667,93676.625
12,2024,142,76706.54166666667,93676.625
1,2025,142,76706.54166666667,93676.625
2,2025,142,76706.54166666667,93676.625
3,2025,142,76706.54166666667,93676.625
4,2025,142,76706.54166666667,93676.625
5,2025,142,76706.54166666667,93676.625
6,2025,142,76706.54166666667,93676.625
7,2025,142,76706.54166666667,93676.625
8,2025,142,76706.54166666667,93676.625
9,2025,142,76706.54166666667,93676.625
10,2025,142,76706.54166666667,93676.625
6,2023,143,83273.83333333333,103036.83333333333
7,2023,143,83273.83333333333,103036.83333333333
8,2023,143,83273.83333333333,103036.83333333333
9,2023,143,83273.83333333333,103036.83333333333
10,2023,143,83273.83333333333,103036.83333333333
11,2023,143,83273.83333333333,103036.83333333333
12,2023,143,83273.83333333333,103036.83333333333
1,2024,143,83273.83333333333,103036.83333333333
2,2024,143,83273.83333333333,103036.83333333333
3,2024,143,83273.83333333333,103036.83333333333
4,2024,143,83273.83333333333,103036.83333333333
5,2024,143,83273.83333333333,103036.83333333333
6,2024,143,83273.83333333333,103036.83333333333
7,2024,143,83273.83333333333,103036.83333333333
8,2024,143,83273.83333333333,103036.83333333333
9,2024,143,83273.83333333333,103036.83333333333
10,2024,143,83273.83333333333,103036.83333333333
11,2024,143,83273.83333333333,103036.83333333333
12,2024,143,83273.83333333333,103036.83333333333
1,2025,143,83273.83333333333,103036.83333333333
2,2025,143,83273.83333333333,103036.83333333333
3,2025,143,83273.83333333333,103036.83333333333
4,2025,143,83273.83333333333,103036.83333333333
5,2025,143,83273.83333333333,103036.83333333333
4,2024,144,138989.38461538462,178209.3076923077
5,2024,144,138989.38461538462,178209.3076923077
6,2024,144,138989.38461538462,178209.3076923077
7,2024,144,138989.38461538462,178209.3076923077
8,2024,144,138989.38461538462,178209.3076923077
9,2024,144,138989.38461538462,178209.3076923077
10,2024,144,138989.38461538462,178209.3076923077
11,2024,144,138989.38461538462,178209.3076923077
12,2024,144,138989.38461538462,178209.3076923077
1,2025,144,138989.38461538462,178209.3076923077
2,2025,144,138989.38461538462,178209.3076923077
3,2025,144,138989.38461538462,178209.3076923077
4,2025,144,138989.38461538462,178209.3076923077
10,2023,145,114387.0,147651.75
11,2023,145,114387.0,147651.75
12,2023,145,114387.0,147651.75
1,2024,145,114387.0,147651.75
2,2024,145,114387.0,147651.75
3,2024,145,114387.0,147651.75
4,2024,145,114387.0,147651.75
5,2024,145,114387.0,147651.75
6,2024,145,114387.0,147651.75
7,2024,145,114387.0,147651.75
8,2024,145,114387.0,147651.75
9,2024,145,114387.0,147651.75
10,2024,145,114387.0,147651.75
11,2024,145,114387.0,147651.75
12,2024,145,114387.0,147651.75
1,2025,145,114387.0,147651.75
3,2023,146,61369.375,62584.5
4,2023,146,61369.375,62584.5
5,2023,146,61369.375,62584.5
6,2023,146,61369.375,62584.5
7,2023,146,61369.375,62584.5
8,2023,146,61369.375,62584.5
9,2023,146,61369.375,62584.5
10,2023,146,61369.375,62584.5
11,2023,146,61369.375,62584.5
12,2023,146,61369.375,62584.5
1,2024,146,61369.375,62584.5
2,2024,146,61369.375,62584.5
3,2024,146,61369.375,62584.5
4,2024,146,61369.375,62584.5
5,2024,146,61369.375,62584.5
6,2024,146,61369.375,62584.5
7,2024,146,61369.375,62584.5
8,2024,146,61369.375,62584.5
9,2024,146,61369.375,62584.5
10,2024,146,61369.375,62584.5
11,2024,146,61369.375,62584.5
12,2024,146,61369.375,62584.5
1,2025,146,61369.375,62584.5
2,2025,146,61369.375,62584.5
3,2025,146,61369.375,62584.5
4,2025,146,61369.375,62584.5
5,2025,146,61369.375,62584.5
6,2025,146,61369.375,62584.5
7,2025,146,61369.375,62584.5
8,2025,146,61369.375,62584.5
9,2025,146,61369.375,62584.5
10,2025,146,61369.375,62584.5
5,2023,147,72040.65384615384,82324.46153846153
6,2023,147,72040.65384615384,82324.46153846153
7,2023,147,72040.65384615384,82324.46153846153
8,2023,147,72040.65384615384,82324.46153846153
9,2023,147,72040.65384615384,82324.46153846153
10,2023,147,72040.65384615384,82324.46153846153
11,2023,147,72040.65384615384,82324.46153846153
12,2023,147,72040.65384615384,82324.46153846153
1,2024,147,72040.65384615384,82324.46153846153
2,2024,147,72040.65384615384,82324.46153846153
3,2024,147,72040.65384615384,82324.46153846153
4,2024,147,72040.65384615384,82324.46153846153
5,2024,147,72040.65384615384,82324.46153846153
6,2024,147,72040.65384615384,82324.46153846153
7,2024,147,72040.65384615384,82324.46153846153
8,2024,147,72040.65384615384,82324.46153846153
9,2024,147,72040.65384615384,82324.46153846153
10,2024,147,72040.65384615384,82324.46153846153
11,2024,147,72040.65384615384,82324.46153846153
12,2024,147,72040.65384615384,82324.46153846153
1,2025,147,72040.65384615384,82324.46153846153
2,2025,147,72040.65384615384,82324.46153846153
3,2025,147,72040.65384615384,82324.46153846153
4,2025,147,72040.65384615384,82324.46153846153
5,2025,147,72040.65384615384,82324.46153846153
6,2025,147,72040.65384615384,82324.46153846153
7,2023,148,86244.76190476191,117346.76190476191
8,2023,148,86244.76190476191,117346.76190476191
9,2023,148,86244.76190476191,117346.76190476191
10,2023,148,86244.76190476191,117346.76190476191
11,2023,148,86244.76190476191,117346.76190476191
12,2023,148,86244.76190476191,117346.76190476191
1,2024,148,86244.76190476191,117346.76190476191
2,2024,148,86244.76190476191,117346.76190476191
3,2024,148,86244.76190476191,117346.76190476191
4,2024,148,86244.76190476191,117346.76190476191
5,2024,148,86244.76190476191,117346.76190476191
6,2024,148,86244.76190476191,117346.76190476191
7,2024,148,86244.76190476191,117346.76190476191
8,2024,148,86244.76190476191,117346.76190476191
9,2024,148,86244.76190476191,117346.76190476191
10,2024,148,86244.76190476191,117346.76190476191
11,2024,148,86244.76190476191,117346.76190476191
12,2024,148,86244.76190476191,117346.76190476191
1,2025,148,86244.76190476191,117346.76190476191
2,2025,148,86244.76190476191,117346.76190476191
3,2025,148,86244.76190476191,117346.76190476191
5,2024,149,164175.72727272726,221162.18181818182
6,2024,149,164175.72727272726,221162.18181818182
7,2024,149,164175.72727272726,221162.18181818182
8,2024,149,164175.72727272726,221162.18181818182
9,2024,149,164175.72727272726,221162.18181818182
10,2024,149,164175.72727272726,221162.18181818182
11,2024,149,164175.72727272726,221162.18181818182
12,2024,149,164175.72727272726,221162.18181818182
1,2025,149,164175.72727272726,221162.18181818182
2,2025,149,164175.72727272726,221162.18181818182
3,2025,149,164175.72727272726,221162.18181818182
9,2023,150,112711.5,137270.4375
10,2023,150,112711.5,137270.4375
11,2023,150,112711.5,137270.4375
12,2023,150,112711.5,137270.4375
1,2024,150,112711.5,137270.4375
2,2024,150,112711.5,137270.4375
3,2024,150,112711.5,137270.4375
4,2024,150,112711.5,137270.4375
5,2024,150,112711.5,137270.4375
6,2024,150,112711.5,137270.4375
7,2024,150,112711.5,137270.4375
8,2024,150,112711.5,137270.4375
9,2024,150,112711.5,137270.4375
10,2024,150,112711.5,137270.4375
11,2024,150,112711.5,137270.4375
12,2024,150,112711.5,137270.4375
2,2023,151,62207.24137931035,83786.0
3,2023,151,62207.24137931035,83786.0
4,2023,151,62207.24137931035,83786.0
5,2023,151,62207.24137931035,83786.0
6,2023,151,62207.24137931035,83786.0
7,2023,151,62207.24137931035,83786.0
8,2023,151,62207.24137931035,83786.0
9,2023,151,62207.24137931035,83786.0
10,2023,151,62207.24137931035,83786.0
11,2023,151,62207.24137931035,83786.0
12,2023,151,62207.24137931035,83786.0
1,2024,151,62207.24137931035,83786.0
2,2024,151,62207.24137931035,83786.0
3,2024,151,62207.24137931035,83786.0
4,2024,151,62207.24137931035,83786.0
5,2024,151,62207.24137931035,83786.0
6,2024,151,62207.24137931035,83786.0
7,2024,151,62207.24137931035,83786.0
8,2024,151,62207.24137931035,83786.0
9,2024,151,62207.24137931035,83786.0
10,2024,151,62207.24137931035,83786.0
11,2024,151,62207.24137931035,83786.0
12,2024,151,62207.24137931035,83786.0
1,2025,151,62207.24137931035,83786.0
2,2025,151,62207.24137931035,83786.0
3,2025,151,62207.24137931035,83786.0
4,2025,151,62207.24137931035,83786.0
5,2025,151,62207.24137931035,83786.0
6,2025,151,62207.24137931035,83786.0
8,2023,152,105396.88888888889,125292.77777777778
9,2023,152,105396.88888888889,125292.77777777778
10,2023,152,105396.88888888889,125292.77777777778
11,2023,152,105396.88888888889,125292.77777777778
12,2023,152,105396.88888888889,125292.77777777778
1,2024,152,105396.88888888889,125292.77777777778
2,2024,152,105396.88888888889,125292.77777777778
3,2024,152,105396.88888888889,125292.77777777778
4,2024,152,105396.88888888889,125292.77777777778
5,2024,152,105396.88888888889,125292.77777777778
6,2024,152,105396.88888888889,125292.77777777778
7,2024,152,105396.88888888889,125292.77777777778
8,2024,152,105396.88888888889,125292.77777777778
9,2024,152,105396.88888888889,125292.77777777778
10,2024,152,105396.88888888889,125292.77777777778
11,2024,152,105396.88888888889,125292.77777777778
12,2024,152,105396.88888888889,125292.77777777778
1,2025,152,105396.88888888889,125292.77777777778
6,2024,153,107341.11111111111,115048.66666666667
7,2024,153,107341.11111111111,115048.66666666667
8,2024,153,107341.11111111111,115048.66666666667
9,2024,153,107341.11111111111,115048.66666666667
10,2024,153,107341.11111111111,115048.66666666667
11,2024,153,107341.11111111111,115048.66666666667
12,2024,153,107341.11111111111,115048.66666666667
1,2025,153,107341.11111111111,115048.66666666667
2,2025,153,107341.11111111111,115048.66666666667
3,2025,153,107341.11111111111,115048.66666666667
4,2025,153,107341.11111111111,115048.66666666667
5,2025,153,107341.11111111111,115048.66666666667
6,2025,153,107341.11111111111,115048.66666666667
7,2025,153,107341.11111111111,115048.66666666667
8,2025,153,107341.11111111111,115048.66666666667
9,2025,153,107341.11111111111,115048.66666666667
10,2025,153,107341.11111111111,115048.66666666667
11,2025,153,107341.11111111111,115048.66666666667
6,2023,154,64689.03333333333,76443.33333333333
7,2023,154,64689.03333333333,76443.33333333333
8,2023,154,64689.03333333333,76443.33333333333
9,2023,154,64689.03333333333,76443.33333333333
10,2023,154,64689.03333333333,76443.33333333333
11,2023,154,64689.03333333333,76443.33333333333
12,2023,154,64689.03333333333,76443.33333333333
1,2024,154,64689.03333333333,76443.33333333333
2,2024,154,64689.03333333333,76443.33333333333
3,2024,154,64689.03333333333,76443.33333333333
4,2024,154,64689.03333333333,76443.33333333333
5,2024,154,64689.03333333333,76443.33333333333
6,2024,154,64689.03333333333,76443.33333333333
7,2024,154,64689.03333333333,76443.33333333333
8,2024,154,64689.03333333333,76443.33333333333
9,2024,154,64689.03333333333,76443.33333333333
10,2024,154,64689.03333333333,76443.33333333333
11,2024,154,64689.03333333333,76443.33333333333
12,2024,154,64689.03333333333,76443.33333333333
1,2025,154,64689.03333333333,76443.33333333333
2,2025,154,64689.03333333333,76443.33333333333
3,2025,154,64689.03333333333,76443.33333333333
4,2025,154,64689.03333333333,76443.33333333333
5,2025,154,64689.03333333333,76443.33333333333
6,2025,154,64689.03333333333,76443.33333333333
7,2025,154,64689.03333333333,76443.33333333333
8,2025,154,64689.03333333333,76443.33333333333
9,2025,154,64689.03333333333,76443.33333333333
10,2025,154,64689.03333333333,76443.33333333333
11,2025,154,64689.03333333333,76443.33333333333
1,2023,155,57097.545454545456,75463.06060606061
2,2023,155,57097.545454545456,75463.06060606061
3,2023,155,57097.545454545456,75463.06060606061
4,2023,155,57097.545454545456,75463.06060606061
5,2023,155,57097.545454545456,75463.06060606061
6,2023,155,57097.545454545456,75463.06060606061
7,2023,155,57097.545454545456,75463.06060606061
8,2023,155,57097.545454545456,75463.06060606061
9,2023,155,57097.545454545456,75463.06060606061
10,2023,155,57097.545454545456,75463.06060606061
11,2023,155,57097.545454545456,75463.06060606061
12,2023,155,57097.545454545456,75463.06060606061
1,2024,155,57097.545454545456,75463.06060606061
2,2024,155,57097.545454545456,75463.06060606061
3,2024,155,57097.545454545456,75463.06060606061
4,2024,155,57097.545454545456,75463.06060606061
5,2024,155,57097.545454545456,75463.06060606061
6,2024,155,57097.545454545456,75463.06060606061
7,2024,155,57097.545454545456,75463.06060606061
8,2024,155,57097.545454545456,75463.06060606061
9,2024,155,57097.545454545456,75463.06060606061
10,2024,155,57097.545454545456,75463.06060606061
11,2024,155,57097.545454545456,75463.06060606061
12,2024,155,57097.545454545456,75463.06060606061
1,2025,155,57097.545454545456,75463.06060606061
2,2025,155,57097.545454545456,75463.06060606061
3,2025,155,57097.545454545456,75463.06060606061
4,2025,155,57097.545454545456,75463.06060606061
5,2025,155,57097.545454545456,75463.06060606061
6,2025,155,57097.545454545456,75463.06060606061
7,2025,155,57097.545454545456,75463.06060606061
8,2025,155,57097.545454545456,75463.06060606061
9,2025,155,57097.545454545456,75463.06060606061
11,2023,156,88554.76190476191,110342.14285714286
12,2023,156,88554.76190476191,110342.14285714286
1,2024,156,88554.76190476191,110342.14285714286
2,2024,156,88554.76190476191,110342.14285714286
3,2024,156,88554.76190476191,110342.14285714286
4,2024,156,88554.76190476191,110342.14285714286
5,2024,156,88554.76190476191,110342.14285714286
6,2024,156,88554.76190476191,110342.14285714286
7,2024,156,88554.76190476191,110342.14285714286
8,2024,156,88554.76190476191,110342.14285714286
9,2024,156,88554.76190476191,110342.14285714286
10,2024,156,88554.76190476191,110342.14285714286
11,2024,156,88554.76190476191,110342.14285714286
12,2024,156,88554.76190476191,110342.14285714286
1,2025,156,88554.76190476191,110342.14285714286
2,2025,156,88554.76190476191,110342.14285714286
3,2025,156,88554.76190476191,110342.14285714286
4,2025,156,88554.76190476191,110342.14285714286
5,2025,156,88554.76190476191,110342.14285714286
6,2025,156,88554.76190476191,110342.14285714286
7,2025,156,88554.76190476191,110342.14285714286
11,2023,157,99171.36842105263,115234.84210526316
12,2023,157,99171.36842105263,115234.84210526316
1,2024,157,99171.36842105263,115234.84210526316
2,2024,157,99171.36842105263,115234.84210526316
3,2024,157,99171.36842105263,115234.84210526316
4,2024,157,99171.36842105263,115234.84210526316
5,2024,157,99171.36842105263,115234.84210526316
6,2024,157,99171.36842105263,115234.84210526316
7,2024,157,99171.36842105263,115234.84210526316
8,2024,157,99171.36842105263,115234.84210526316
9,2024,157,99171.36842105263,115234.84210526316
10,2024,157,99171.36842105263,115234.84210526316
11,2024,157,99171.36842105263,115234.84210526316
12,2024,157,99171.36842105263,115234.84210526316
1,2025,157,99171.36842105263,115234.84210526316
2,2025,157,99171.36842105263,115234.84210526316
3,2025,157,99171.36842105263,115234.84210526316
4,2025,157,99171.36842105263,115234.84210526316
5,2025,157,99171.36842105263,115234.84210526316
3,2024,158,150088.16666666666,192895.58333333334
4,2024,158,150088.16666666666,192895.58333333334
5,2024,158,150088.16666666666,192895.58333333334
6,2024,158,150088.16666666666,192895.58333333334
7,2024,158,150088.16666666666,192895.58333333334
8,2024,158,150088.16666666666,192895.58333333334
9,2024,158,150088.16666666666,192895.58333333334
10,2024,158,150088.16666666666,192895.58333333334
11,2024,158,150088.16666666666,192895.58333333334
12,2024,158,150088.16666666666,192895.58333333334
1,2025,158,150088.16666666666,192895.58333333334
2,2025,158,150088.16666666666,192895.58333333334
9,2023,159,99534.31578947368,123961.68421052632
10,2023,159,99534.31578947368,123961.68421052632
11,2023,159,99534.31578947368,123961.68421052632
